extraction_row_id,source_page,raw_part_number,raw_designation,evidence_snippet,validation_status,review_decision_active,corrected_part_number,corrected_designation,rationale
82b125c6-9bd0-4ea4-aeed-4bd36d0bb2c9,14,"","t=40 mm","t=40 mm",REJECTED,"","","",""
c045fe21-c8d6-4ebe-8dbd-683d463fadc4,14,"nicht verbaut / not installed","","nicht verbaut / not installed",NEEDS_REVIEW,"","","",""
3cb3be45-bf21-476c-845f-dd41ca0680ca,14,"HAMMEL Recyclingtechnik GmbH","","HAMMEL Recyclingtechnik GmbH",NEEDS_REVIEW,"","","",""
906abbc4-c80f-4094-aa98-fe93b4cfea4c,15,"","15 / 31","15 / 31",REJECTED,"","","",""
cc5664ff-a6b6-488f-a8ad-e39955fce281,15,"Hackwerk / Shredding unit","","Hackwerk / Shredding unit",NEEDS_REVIEW,"","","",""
256be162-650b-4000-a8b0-68596cf1109f,15,"Gegenrechen / Side combs","","Gegenrechen / Side combs",NEEDS_REVIEW,"","","",""
455078fb-a184-43bb-99a8-6bedfc9ed210,15,"1.2","","1.2",REJECTED,"","","",""
3829942e-224e-4918-a304-cba9f088fc19,15,"1.1 1.4","","1.1 1.4",REJECTED,"","","",""
95344cf4-6355-4758-8782-455458ed44fb,15,"1.2","","1.2",REJECTED,"","","",""
5d07351b-18dc-467a-8d42-602ff698dc57,15,"1.5 1.4","","1.5 1.4",REJECTED,"","","",""
d4952545-3262-4528-b3f4-9c47fbd2ccc5,15,"1.1","","1.1",REJECTED,"","","",""
5a174d6d-1556-4af1-a563-8ce9a7c2065c,15,"(1 Paar) (1 pair)","","(1 Paar) (1 pair)",NEEDS_REVIEW,"","","",""
09781011-ebdd-46c5-aad6-38c4b9f3a362,15,"Anzahl je Rechen Quantity per side comb","","Anzahl je Rechen Quantity per side comb",NEEDS_REVIEW,"","","",""
bf1ccff4-b7dd-445c-a7ad-f6da2885db8d,15,"Anzahl gesamt Quantity total","","Anzahl gesamt Quantity total",NEEDS_REVIEW,"","","",""
bc934808-8b2f-43ff-8f04-3d487de1dcca,15,"1.2","","1.2",REJECTED,"","","",""
53cb75c2-69dd-4957-88c3-debc67f7ecee,15,"1.3","","1.3",REJECTED,"","","",""
1367efb1-2313-498b-9043-06bdeda85bea,15,"1.4","","1.4",REJECTED,"","","",""
303e5e2f-9606-4653-9483-c6e2ba7a03b6,15,"1.5","","1.5",REJECTED,"","","",""
9fd82f80-da4d-4b2f-8f80-03f1ab4fa769,15,"1.6","","1.6",REJECTED,"","","",""
c2926c58-2fe4-46f2-9a8e-ea3a7b25fd5a,15,"1.7","","1.7",REJECTED,"","","",""
c298a9f8-4ec6-486d-98f3-5588102117ed,16,"","16 / 31","16 / 31",REJECTED,"","","",""
596a3edb-ec09-4280-94f4-d131b1925891,16,"Artikel Article 612","","Artikel Article 612",NEEDS_REVIEW,"","","",""
84ab8ed3-f0a0-4dfb-ab7b-26a6a5878a89,16,"Rechenzinken Rake teeth Aufsatz Rechenzinken Rake teeth extension Abdeckung Cover Blech Metal sheet Blech Metal sheet Blech Metal sheet Blech Metal sheet","","Rechenzinken Rake teeth Aufsatz Rechenzinken Rake teeth extension Abdeckung Cover Blech Metal sheet Blech Metal sheet Blech Metal sheet Blech Metal sheet",NEEDS_REVIEW,"","","",""
4eb04d4b-7822-4d2d-87cb-e436a06409fe,16,"1.7","","1.7",REJECTED,"","","",""
89f2133b-344a-4ed7-9d6c-93a608b7fe6c,16,"1.3","","1.3",REJECTED,"","","",""
e11a2293-2276-4a02-a265-13baa79caf57,17,"2.2 2 5245","","2.2 2 5245",REJECTED,"","","",""
666f6b89-4bc2-4f4a-bbd7-cc34ca09b7b4,16,"Typ / Zeichnungsnr. Type / Drawing no. 750 7/7 V2 0750 04 07 70 00 2","","Typ / Zeichnungsnr. Type / Drawing no. 750 7/7 V2 0750 04 07 70 00 2",NEEDS_REVIEW,"","","",""
6e937e8c-dc49-4966-ab15-73c7c793fa01,16,"1.1 1.6","","1.1 1.6",REJECTED,"","","",""
8df38a4b-558d-4221-abe5-ce49dea371da,16,"Bemerkung Comment","","Bemerkung Comment",NEEDS_REVIEW,"","","",""
db37e616-3e98-4b01-aa7b-f20f739199bd,16,"S/N 7749 V","","S/N 7749 V",REJECTED,"","","",""
30e3789f-64fb-4679-af85-35be8fb79e3b,16,"0750 04 07 02 07 1","","0750 04 07 02 07 1",NEEDS_REVIEW,"","","",""
ae251319-947f-4d15-bb9d-2ed7183301dd,16,"0750 04 07 02 10 1","","0750 04 07 02 10 1",NEEDS_REVIEW,"","","",""
63a23ed9-2f0b-4ce2-92e2-498e617d01b2,16,"0750 04 07 70 06 1","","0750 04 07 70 06 1",NEEDS_REVIEW,"","","",""
9d1fc9de-7b94-4710-b1de-dc07f7039f91,16,"0750 04 07 02 05 1","","0750 04 07 02 05 1",NEEDS_REVIEW,"","","",""
ce2ba6be-516f-4fe6-aa77-446b5374b29b,16,"0750 04 07 70 01 1","","0750 04 07 70 01 1",NEEDS_REVIEW,"","","",""
31ddcd81-0b96-45cd-a256-f7c26a60855c,16,"0750 04 07 70 02 1","","0750 04 07 70 02 1",NEEDS_REVIEW,"","","",""
dea069bf-5788-4e37-936c-07946c4d77b4,16,"0750 04 07 70 03 1","","0750 04 07 70 03 1",NEEDS_REVIEW,"","","",""
f12b8537-aaaa-4037-95e4-bdae7c9324e2,16,"HAMMEL Recyclingtechnik GmbH","","HAMMEL Recyclingtechnik GmbH",NEEDS_REVIEW,"","","",""
39d00ed1-23fd-448b-9f04-ca84698c69a6,16,"Hackwerk / Shredding unit","","Hackwerk / Shredding unit",NEEDS_REVIEW,"","","",""
57c39491-455f-4906-9143-11628340e2eb,16,"4451","","4451",REJECTED,"","","",""
341baf08-d0be-450a-8039-f2a65f9a5380,16,"Sechskantschraube","","Sechskantschraube",NEEDS_REVIEW,"","","",""
ec7af0eb-1cc8-40f5-ab63-1eab0e0dd798,16,"ISO 4014 � M24 x 70 � 10.9","","ISO 4014 � M24 x 70 � 10.9",NEEDS_REVIEW,"","","",""
466a4af9-cd92-4904-b12a-e8040579fa30,16,"Hexagon screw","","Hexagon screw",NEEDS_REVIEW,"","","",""
ebe12e4b-7a05-4382-ae89-248f7faab694,16,"5305","","5305",REJECTED,"","","",""
38b9bf9e-ecf4-45b5-8059-7c0db7df1c6f,16,"Sechskantmutter","","Sechskantmutter",NEEDS_REVIEW,"","","",""
07fff809-a469-4c65-92e7-f0d5c886abe3,16,"DIN 934 � M24 � 10.9","","DIN 934 � M24 � 10.9",NEEDS_REVIEW,"","","",""
3e4a3168-a88d-4d19-9368-f8674cc31063,16,"Hexagon nut","","Hexagon nut",NEEDS_REVIEW,"","","",""
d8dd196c-c20c-4a45-a561-7ab1ed42d743,16,"1011","","1011",REJECTED,"","","",""
d2986769-de77-456a-8ead-5b694bcb3a70,16,"Keilsicherungsscheibe","","Keilsicherungsscheibe",NEEDS_REVIEW,"","","",""
b60ee50b-26e9-4b18-9cd8-3cacf73ae941,16,"M24 (25,3 x 48,5 x 4,6)","","M24 (25,3 x 48,5 x 4,6)",NEEDS_REVIEW,"","","",""
7ff0109f-7d85-46bd-a45d-ec103edf2a7b,16,"Wedge lock washer","","Wedge lock washer",NEEDS_REVIEW,"","","",""
39d57d56-2ee7-424b-b27c-77c0d7a419ce,16,"HAMMEL Recyclingtechnik GmbH","","HAMMEL Recyclingtechnik GmbH",NEEDS_REVIEW,"","","",""
3e861848-e1fd-450e-9f1c-114ddd5194fb,17,"","17 / 31","17 / 31",REJECTED,"","","",""
47124b70-829c-4a60-9f28-28292a345d79,17,"Hackwerk / Shredding unit","","Hackwerk / Shredding unit",NEEDS_REVIEW,"","","",""
e2d20194-077f-41be-adfa-57adaa866cf6,17,"Brechbalken / Breaker bar","","Brechbalken / Breaker bar",NEEDS_REVIEW,"","","",""
7604ee30-a476-43d5-a285-2d8f24311c13,17,"","7 5 4 6","7 5 4 6",REJECTED,"","","",""
54bcc09b-fc00-46f3-881f-d9f9ea92339d,17,"1.2 1.1","","1.2 1.1",REJECTED,"","","",""
f38df667-659a-421f-b1ec-997da1680a6e,17,"2.1 2.2 2.4","","2.1 2.2 2.4",NEEDS_REVIEW,"","","",""
446507d3-aa45-4632-869c-c5e84a3ca584,17,"2.3","","2.3",REJECTED,"","","",""
6de32b39-945b-4664-8e11-32d6b2436d5b,17,"1 480","","1 480",REJECTED,"","","",""
838b6fd5-1b6a-42f6-8c69-e957302b5ef9,17,"Nachbrechbalken (Option)","","Nachbrechbalken (Option)",NEEDS_REVIEW,"","","",""
36c4fadd-af0b-4ae7-869a-c1132f89b527,17,"Breaker bar (option)","","Breaker bar (option)",NEEDS_REVIEW,"","","",""
bef9c1e1-4c03-43f8-8115-d9388a64e7f5,17,"1.1 14 6809","","1.1 14 6809",NEEDS_REVIEW,"","","",""
770e8f32-d38e-4c20-a7ad-64bf82b152d3,17,"1.2 4","","1.2 4",REJECTED,"","","",""
91f1acf0-df84-4859-9165-05a5a74d3c17,17,"2 2359","","2 2359",REJECTED,"","","",""
57c214fd-2b6d-4b27-b6e6-6b59325c918a,17,"2.1 2","","2.1 2",REJECTED,"","","",""
601174eb-798e-4714-bb91-e4214d207cab,17,"2.3 2 5211","","2.3 2 5211",REJECTED,"","","",""
436874b5-bb0d-439e-a84c-126efb465ae4,17,"2.4 2 5210","","2.4 2 5210",REJECTED,"","","",""
03f928f2-fd3d-4975-b3ec-efea80ea5c0b,17,"6 5303","","6 5303",REJECTED,"","","",""
9845107f-4210-4c51-a88e-5ab741230266,17,"Brechbalkenzinken Breaker bar teeth","","Brechbalkenzinken Breaker bar teeth",NEEDS_REVIEW,"","","",""
6d54d070-b860-472c-82a4-82b528c32711,17,"�se Eyelet","","�se Eyelet",REJECTED,"","","",""
edb2804b-0f91-487a-91ed-ce598a8159ec,17,"Brechbalkenbolzen, komplett Breaker bar bolts, complete","","Brechbalkenbolzen, komplett Breaker bar bolts, complete",NEEDS_REVIEW,"","","",""
44a0f010-5cbe-43f9-a20c-b90e90782c83,17,"Sechskantschraube Hexagon screw","","Sechskantschraube Hexagon screw",NEEDS_REVIEW,"","","",""
757feaae-94e7-46e1-b2a7-bdbd18117bf4,17,"Keilsicherungsscheibe Wedge lock washer","","Keilsicherungsscheibe Wedge lock washer",NEEDS_REVIEW,"","","",""
cc99fec7-8c01-4f65-89ae-46cfdd5f0723,17,"Bolzen Bolt","","Bolzen Bolt",NEEDS_REVIEW,"","","",""
4af899ba-7b2d-4f1e-aaa9-76188504c2a4,17,"Buchse Bush","","Buchse Bush",NEEDS_REVIEW,"","","",""
4603e6e9-8477-49f1-85a3-730908030ce1,17,"Sechskantschraube Hexagon screw","","Sechskantschraube Hexagon screw",NEEDS_REVIEW,"","","",""
8f2a765d-d367-4ac6-92f9-5d80b3a8dcf3,18,"","18 / 31","18 / 31",REJECTED,"","","",""
4342c43a-2774-4c45-ba5b-7d782edcb655,18,"Typ / Zeichnungsnr. Type / Drawing no. 750 7/7 V4/2 wit Kamm / with comb 0750 04 09 02 00 2-13610611","","Typ / Zeichnungsnr. Type / Drawing no. 750 7/7 V4/2 wit Kamm / with comb 0750 04 09 02 00 2-13610611",NEEDS_REVIEW,"","","",""
d72db626-41f2-41a2-b631-e0227d7f8d7d,18,"0750 04 09 02 01 2-13610611","","0750 04 09 02 01 2-13610611",NEEDS_REVIEW,"","","",""
7ccc7a56-90fa-4db7-818e-843ee1bd7b8f,18,"Bemerkung Comment","","Bemerkung Comment",NEEDS_REVIEW,"","","",""
205df982-349f-4c6d-9c1a-b5147496da50,18,"0850 04 09 20 05 3","","0850 04 09 20 05 3",NEEDS_REVIEW,"","","",""
9aa8f076-d6ce-4c1c-8392-9d47415de8c1,18,"0000 04 09 01 00 1","","0000 04 09 01 00 1",NEEDS_REVIEW,"","","",""
75dd35de-a48f-4778-a2e0-042cbfadda69,18,"ISO 4014 � M30 x 140 � 10.9","","ISO 4014 � M30 x 140 � 10.9",NEEDS_REVIEW,"","","",""
79d79211-2513-40bd-bf59-df01905dd39c,18,"M30 breite Ausf�hrung","","M30 breite Ausf�hrung",NEEDS_REVIEW,"","","",""
98529d2e-fbc8-46d2-a6f4-0ba3bc77718d,18,"0000 04 09 01 01 1","","0000 04 09 01 01 1",NEEDS_REVIEW,"","","",""
b777e4db-0768-42ce-88f8-990426f796c0,18,"0000 04 09 01 02 1","","0000 04 09 01 02 1",NEEDS_REVIEW,"","","",""
d3b18fb0-266f-40f2-a218-0915f0e0020a,18,"ISO 4014 - M24 x 110 -10.9","","ISO 4014 - M24 x 110 -10.9",NEEDS_REVIEW,"","","",""
7aa8b9cd-7d13-4af6-b412-887ebc0ff80a,18,"S/N 7468 V","","S/N 7468 V",REJECTED,"","","",""
f440a9fb-244e-4ef0-b33c-7db74e31a576,18,"","V V","V V",REJECTED,"","","",""
4bc145a4-918c-46a5-bcd1-098d8720da21,18,"HAMMEL Recyclingtechnik GmbH","","HAMMEL Recyclingtechnik GmbH",NEEDS_REVIEW,"","","",""
5b73a772-5b6b-4f74-affc-159a42a65bef,18,"12 1011 Keilsicherungsscheibe","","12 1011 Keilsicherungsscheibe",NEEDS_REVIEW,"","","",""
a421f8ac-4194-4844-ab01-111924b8d78d,18,"Wedge lock washer","","Wedge lock washer",NEEDS_REVIEW,"","","",""
f47b88ee-2555-41ca-a84d-3afeaff56aff,18,"6 5305 Sechskantmutter","","6 5305 Sechskantmutter",NEEDS_REVIEW,"","","",""
a0d82131-5169-43be-8965-681aa3282865,18,"Hexagon nut","","Hexagon nut",NEEDS_REVIEW,"","","",""
e2159cc0-832b-40f4-94d7-86c30ff35158,18,"2 10190 Befestigungsplatte","","2 10190 Befestigungsplatte",NEEDS_REVIEW,"","","",""
5ee2a152-a42b-4d6b-b512-0a059aff18ad,18,"Plate","","Plate",REJECTED,"","","",""
3023fe48-b020-44c5-afaf-4ba06d4a0d4f,18,"Verdrehsicherung Rotation lock","","Verdrehsicherung Rotation lock",NEEDS_REVIEW,"","","",""
1a5bef25-b37c-40f4-a996-9acd094451a7,18,"M24 (25,3 x 48,5 x 4,6) ISO 4034 � M24 � 10.9 0750 04 10 00 01 2-13610611 0000 04 09 02 03 1","","M24 (25,3 x 48,5 x 4,6) ISO 4034 � M24 � 10.9 0750 04 10 00 01 2-13610611 0000 04 09 02 03 1",NEEDS_REVIEW,"","","",""
e9eb32e1-ce14-4f48-b5fd-3253913ae40f,18,"Hackwerk / Shredding unit","","Hackwerk / Shredding unit",NEEDS_REVIEW,"","","",""
0adbdb2d-4b83-4aa4-a704-777cc9dabf31,18,"HAMMEL Recyclingtechnik GmbH","","HAMMEL Recyclingtechnik GmbH",NEEDS_REVIEW,"","","",""
6f27b2a0-51fe-48bd-8da9-179612f72648,19,"","19 / 31","19 / 31",REJECTED,"","","",""
641dc11d-e3b4-4f53-8b40-37bc6511b6e4,19,"Trichter / Hopper","","Trichter / Hopper",NEEDS_REVIEW,"","","",""
20c1fc6c-456e-4b0a-895a-8237691beaf9,19,"5. Trichter / Hopper","","5. Trichter / Hopper",NEEDS_REVIEW,"","","",""
d02b1be3-ff3b-44ec-b976-22943f83210d,19,"Stk. Artikel","","Stk. Artikel",NEEDS_REVIEW,"","","",""
a1df9f5e-4b7f-4845-9a06-4d18a6130800,19,"Bezeichnung","","Bezeichnung",NEEDS_REVIEW,"","","",""
6f2dd608-de96-4634-a32c-fd68da2a7623,19,"Typ / Zeichnungsnr. Type / Drawing no.","","Typ / Zeichnungsnr. Type / Drawing no.",NEEDS_REVIEW,"","","",""
26f5148f-6483-46e1-8f8b-3a76eb14df02,19,"Bemerkung / Seriennummer Comment / serial number","","Bemerkung / Seriennummer Comment / serial number",NEEDS_REVIEW,"","","",""
e89a0677-d81f-4a2f-980d-8da2f90464d5,19,"Haupttrichter","","Haupttrichter",NEEDS_REVIEW,"","","",""
41683974-d5f2-4e4c-a4cc-2bd2e2588c96,19,"0750 03 01 02 00 4-13610611","","0750 03 01 02 00 4-13610611",NEEDS_REVIEW,"","","",""
8a4bd645-a3fc-442a-9eee-5770a7e5f4a3,19,"Main hopper","","Main hopper",NEEDS_REVIEW,"","","",""
78dd47c3-e3c8-4f50-8638-4725530cd414,19,"Trichterklappe","","Trichterklappe",NEEDS_REVIEW,"","","",""
1cf1caec-242a-46f0-ac16-ae7656f857db,19,"0750 03 04 01 00 4-13610611","","0750 03 04 01 00 4-13610611",NEEDS_REVIEW,"","","",""
c86957d3-4511-4373-afe1-cb5e7e5f379e,19,"Hopper flap","","Hopper flap",NEEDS_REVIEW,"","","",""
ea515175-0503-4bb1-9951-d9454a1e003b,19,"Sicherungsschraube Trichterklappe","","Sicherungsschraube Trichterklappe",NEEDS_REVIEW,"","","",""
33f3a984-dc2f-458d-be6e-1a1c6d0735b3,19,"Locking screw hopper flap","","Locking screw hopper flap",NEEDS_REVIEW,"","","",""
4771911e-9b24-4320-a5b6-240cad9f463a,19,"0770 03 10 01 07 1 M16","","0770 03 10 01 07 1 M16",NEEDS_REVIEW,"","","",""
c718bbb2-1f85-46ad-8211-3a58ffe8f1ff,19,"Sechskantmutter","","Sechskantmutter",NEEDS_REVIEW,"","","",""
b1dd424b-295b-40c2-849b-0ad1d45f4020,19,"Hexagon nut","","Hexagon nut",NEEDS_REVIEW,"","","",""
024c6f2c-8b54-46f4-8b82-ebafa296f529,19,"M16","","M16",REJECTED,"","","",""
5e35743d-3c27-4fb5-8660-d5558424cc69,19,"1 110","","1 110",REJECTED,"","","",""
1ac5a583-1149-49ac-92da-3a0855e80041,19,"Hydraulikzylinder","","Hydraulikzylinder",NEEDS_REVIEW,"","","",""
d98e67c6-1265-47da-b0f8-53bfa9fd809c,19,"40/25 400 Hub / stroke","","40/25 400 Hub / stroke",NEEDS_REVIEW,"","","",""
5799bde1-e1bf-4ac8-8454-8f54eb192d11,19,"Hydraulic cylinder","","Hydraulic cylinder",NEEDS_REVIEW,"","","",""
aa29380a-19f6-47fa-8802-8d974347ff1c,19,"DWZ / Double-acting cylinder","","DWZ / Double-acting cylinder",NEEDS_REVIEW,"","","",""
a84541ed-8a4b-4b13-bf7f-5eaae37d1e84,19,"Sicherungsbolzen","","Sicherungsbolzen",NEEDS_REVIEW,"","","",""
2c95884c-d0ee-4545-87b9-a25115bfde0e,19,"0000 44 20 90 00 1","","0000 44 20 90 00 1",NEEDS_REVIEW,"","","",""
81273202-2777-47bc-8233-f7217b5f4e67,19,"an Trichterklappe","","an Trichterklappe",NEEDS_REVIEW,"","","",""
ac96e1ff-80c9-4fb1-b4e3-b6fec59b34b1,19,"Safety bolt","","Safety bolt",NEEDS_REVIEW,"","","",""
f16016d4-7648-4f24-a93b-099350fa61ea,19,"on hopper flap","","on hopper flap",NEEDS_REVIEW,"","","",""
f3f70769-b7e8-4be7-8b0e-a13513b16fed,19,"Kipptrichter","","Kipptrichter",NEEDS_REVIEW,"","","",""
cb43d36f-4241-4788-b1c0-58be1e065827,19,"0750 03 00 05 00 2-13610611","","0750 03 00 05 00 2-13610611",NEEDS_REVIEW,"","","",""
7a478c23-0d97-48af-a1ba-d1bc9d6f5bbf,19,"Tipping hopper","","Tipping hopper",NEEDS_REVIEW,"","","",""
6c4edafc-f099-443c-b1e9-ff1de92eaa31,19,"2 15036 Hydraulikzylinder","","2 15036 Hydraulikzylinder",NEEDS_REVIEW,"","","",""
4cc93fb8-6f58-4835-b4a0-02bec4a4c21c,50,"50 / 1000 Hub / stroke","","50 / 1000 Hub / stroke",NEEDS_REVIEW,"","","",""
5e0187f8-2bb8-4a2c-9421-925e0000e050,50,"Hydraulic cylinder","","Hydraulic cylinder",NEEDS_REVIEW,"","","",""
c0bcdd63-9aee-4559-a53e-700e8ef8e633,50,"EWZ / Single-acting cylinder","","EWZ / Single-acting cylinder",NEEDS_REVIEW,"","","",""
16683a8b-3154-4869-80ad-0c2700194a86,50,"2 11605 Hydraulik-Steuerblock","","2 11605 Hydraulik-Steuerblock",NEEDS_REVIEW,"","","",""
f78f9396-ebf6-44aa-b707-85a835991efb,50,"Control block","","Control block",NEEDS_REVIEW,"","","",""
ff5adf88-381d-41db-ab0b-f088260db730,50,"LT-30R79.1-K","","LT-30R79.1-K",NEEDS_REVIEW,"","","",""
79ee503e-252a-4dad-b004-2882d614cc3c,50,"Sperrventil an Zylinder Kipptrichter","","Sperrventil an Zylinder Kipptrichter",NEEDS_REVIEW,"","","",""
ec9e7eaa-83e6-4ffb-919b-d1d6e327e32d,50,"Lock valve on tipping hopper cylinders","","Lock valve on tipping hopper cylinders",NEEDS_REVIEW,"","","",""
dc08af42-228d-4937-aa37-f3eb50d06de5,50,"Trichtererh�hung / Hopper extension","","Trichtererh�hung / Hopper extension",NEEDS_REVIEW,"","","",""
5e227bb2-961d-4518-ad64-32b90eaad841,50,"Trichtererh�hung (Option)","","Trichtererh�hung (Option)",NEEDS_REVIEW,"","","",""
d4f15e33-dc97-4a9f-8be5-cc81c0a899f0,50,"Hopper extension (option)","","Hopper extension (option)",NEEDS_REVIEW,"","","",""
4bab1fc1-4b32-45bf-b606-cefec9e0aff5,50,"Typ / Zeichnungsnr. Type / Drawing no.","","Typ / Zeichnungsnr. Type / Drawing no.",NEEDS_REVIEW,"","","",""
0e084a12-5bce-4744-aab3-cfd1a0451c0d,50,"Bemerkung / Seriennummer Comment / serial number","","Bemerkung / Seriennummer Comment / serial number",NEEDS_REVIEW,"","","",""
13718640-3250-473d-92e8-310d68f6f01e,50,"nicht verbaut / not installed","","nicht verbaut / not installed",NEEDS_REVIEW,"","","",""
b7126fb7-7204-4dc5-b7b6-4e9cc3f1d6ad,20,"","20 / 31","20 / 31",REJECTED,"","","",""
7d6cc605-7c37-427c-9667-e0a36a43b9d8,20,"HAMMEL Recyclingtechnik GmbH","","HAMMEL Recyclingtechnik GmbH",NEEDS_REVIEW,"","","",""
64de6c82-72d8-410f-af0a-05c790607060,20,"6. Austragsband / Discharge conveyor","","6. Austragsband / Discharge conveyor",NEEDS_REVIEW,"","","",""
d4c437c2-2bc8-40c1-8700-6ca85127bc52,20,"Austragsband / Discharge conveyor","","Austragsband / Discharge conveyor",NEEDS_REVIEW,"","","",""
118f75a2-e299-4f96-8018-0ff9286c652e,20,"Austragsband Discharge conveyor","","Austragsband Discharge conveyor",NEEDS_REVIEW,"","","",""
40973427-fa47-4978-b9cb-432434f47731,20,"1 297","","1 297",REJECTED,"","","",""
647b7dff-6e96-4d78-96f3-b50f763dff20,20,"Stollengurt","","Stollengurt",NEEDS_REVIEW,"","","",""
d541f66a-398c-423e-bdfd-14ae4f20a1ac,20,"Cleated belt","","Cleated belt",NEEDS_REVIEW,"","","",""
110a61d6-7072-4908-b53b-ab0989695fb0,20,"Antriebsrolle Drive roll","","Antriebsrolle Drive roll",NEEDS_REVIEW,"","","",""
c4f1e7cc-abc1-402a-b658-1009a4eb867e,20,"Umlenkrolle","","Umlenkrolle",NEEDS_REVIEW,"","","",""
6c76250b-db04-4488-854e-dbd813a1be3e,20,"Return pulley","","Return pulley",NEEDS_REVIEW,"","","",""
7ef174f5-f459-4b0c-8beb-b632d8d3aa7a,20,"1 943","","1 943",REJECTED,"","","",""
cc98445c-2a87-415d-91ea-b47e89384c69,20,"Untergurtrolle","","Untergurtrolle",NEEDS_REVIEW,"","","",""
0e63e948-2d1f-40c5-b6be-015a720c6633,20,"Bottom-belt roller","","Bottom-belt roller",NEEDS_REVIEW,"","","",""
f1fea915-ed47-47cc-98d1-61eb421e709e,20,"4 945","","4 945",REJECTED,"","","",""
c675ec12-6da1-42aa-9605-432624d74667,20,"Untergurtrolle","","Untergurtrolle",NEEDS_REVIEW,"","","",""
87458ad4-660d-4213-b9ce-6ca1a3c7243f,20,"Bottom-belt roller","","Bottom-belt roller",NEEDS_REVIEW,"","","",""
9f32511a-97cf-4016-9cf7-0f999b74fafc,20,"12 1756 St�tzring","","12 1756 St�tzring",NEEDS_REVIEW,"","","",""
97d01020-dbc8-4c02-8ee4-d5a0f4368008,20,"Support ring","","Support ring",NEEDS_REVIEW,"","","",""
4b736a26-bea7-4db7-b596-d41889fdb0fe,20,"HAMMEL Recyclingtechnik GmbH","","HAMMEL Recyclingtechnik GmbH",NEEDS_REVIEW,"","","",""
83984aa5-25a3-4922-bf3f-163db6bda84f,20,"Typ / Zeichnungsnr. Type / Drawing no.","","Typ / Zeichnungsnr. Type / Drawing no.",NEEDS_REVIEW,"","","",""
54663f4d-949c-47fb-adc6-b5c3dc90fa3b,20,"Bemerkung / Seriennummer Comment / serial number","","Bemerkung / Seriennummer Comment / serial number",NEEDS_REVIEW,"","","",""
95bda488-1269-4449-9a8a-434020c05438,20,"0752 05 00 01 00 1-23790624","","0752 05 00 01 00 1-23790624",NEEDS_REVIEW,"","","",""
3edb241f-a4a8-48f5-b0aa-8b7654b09b8d,20,"1.400 x 18.900mm EP400/3 4:2 M1335 endlos, endless","","1.400 x 18.900mm EP400/3 4:2 M1335 endlos, endless",NEEDS_REVIEW,"","","",""
941f9410-702f-43fc-95a1-2af492fe46b3,20,"D=88,9x2,9/20 RL=1390 M20x60 D=89x2,9/20 RL=1430 M20x70 Form A D=89x133mm x 30mm","","D=88,9x2,9/20 RL=1390 M20x60 D=89x2,9/20 RL=1430 M20x70 Form A D=89x133mm x 30mm",NEEDS_REVIEW,"","","",""
6dadff48-9037-45c1-8237-75933e02d214,20,"S/N PRO800215836/1 V","","S/N PRO800215836/1 V",NEEDS_REVIEW,"","","",""
037c0d9f-2ac5-4397-af20-6e87e283da0b,20,"Bandtisch ohne Abbildung Belt table not illustrated Je Rolle 4 St�ck Per roll 4 pieces","","Bandtisch ohne Abbildung Belt table not illustrated Je Rolle 4 St�ck Per roll 4 pieces",NEEDS_REVIEW,"","","",""
405b1237-9a31-471d-92f7-934c86dc16df,20,"","V V V V V","V V V V V",REJECTED,"","","",""
68d3b00b-9309-4eac-8a0c-3c0b90574ec1,21,"","21 / 31","21 / 31",REJECTED,"","","",""
52afe5c4-236c-4858-b60b-8ad4a1497535,21,"Austragsband / Discharge conveyor","","Austragsband / Discharge conveyor",NEEDS_REVIEW,"","","",""
b8616912-a2a8-477d-8301-f08c147a8bcd,21,"18 909","","18 909",REJECTED,"","","",""
7c148dfe-d677-4782-b257-7424ff3b04f9,21,"Tragrolle","","Tragrolle",REJECTED,"","","",""
623f725f-852d-429d-97e9-f227737725bf,21,"D=63,5x2,9/20 RL=465 AL=565","","D=63,5x2,9/20 RL=465 AL=565",NEEDS_REVIEW,"","","",""
19f9d690-c600-48be-af5d-33ce562dcdb8,21,"Support roller","","Support roller",NEEDS_REVIEW,"","","",""
f4b1e79b-a928-4429-a462-359a4f64ac53,21,"M12x40","","M12x40",REJECTED,"","","",""
2ed93711-192e-4928-8ac7-cdf0c4b1189a,21,"Bandantrieb Conveyor drive","","Bandantrieb Conveyor drive",NEEDS_REVIEW,"","","",""
118e016c-3d17-4d43-aaac-0a6d7cac1b8a,21,"Flacheisenabstreifer Flat steel scraper","","Flacheisenabstreifer Flat steel scraper",NEEDS_REVIEW,"","","",""
b151349f-77d0-40c7-b8f4-535f73c3048c,21,"Schurre","","Schurre",REJECTED,"","","",""
0c400bdd-31c5-4afb-be7e-6ae9f5b550fe,21,"0650 05 10 02 01 1","","0650 05 10 02 01 1",NEEDS_REVIEW,"","","",""
56f52ad7-59e7-4e20-b6f9-ded9fdac1f6c,21,"Chute","","Chute",REJECTED,"","","",""
c392f1e7-1c56-475d-ab71-7688087e766d,21,"2 668","","2 668",REJECTED,"","","",""
5ef77bc8-9e04-4890-85fe-d5a8f3cfecbe,21,"Hydraulikzylinder","","Hydraulikzylinder",NEEDS_REVIEW,"","","",""
